scenario_name,entity,obstacle_id,x_nominal,y_nominal,velocity_nominal,orientation_nominal,ds,dx,dy,dv,x_new,y_new,orientation_new,velocity_new,trajectory_num_states,trajectory_start_time_step
vv_043,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,-1.5800258220145131,-0.8459028791639618,1.3345148621333358,0.3444199923408249,-14.647405879163962,20.101244862133335,-1.005846,6.344419992340825,151,0
vv_043,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,1.899412580543462,1.6188172572212007,0.9931021884094378,-0.552610688204225,-12.2371827427788,-9.601897811590563,0.5587,3.6435893117957754,151,0
vv_044,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,-1.7337645721792874,0.9247625930641803,-1.4665448299364172,0.09443366375645179,16.91712679306418,-23.332792759936417,2.133392559981426,12.00003366375645,,
vv_044,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,-2.12296053484381,-1.1365753671583647,1.793086129351611,0.45452986663887773,-14.938078367158365,20.55981612935161,-1.005846,6.454529866638878,151,0
vv_044,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-1.1379919564555534,-0.9847854002881569,-0.5702836209613888,-0.49857929384040023,-14.840785400288157,-11.16528362096139,0.5587,3.6976207061596,151,0
vv_045,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,1.683881889949801,-0.8981559076888512,1.4243504390003672,-0.33446827726472184,15.09420829231115,-20.441897490999633,2.133392559981426,11.571131722735277,,
vv_045,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,-1.2916795059723867,-0.6915300989613122,1.0909729915903625,-0.4849412467311179,-14.493033098961313,19.85770299159036,-1.005846,5.515058753268882,151,0
vv_045,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-2.3070596180078704,-1.9964628190210405,-1.1561402567635053,-0.6703927771289839,-15.85246281902104,-11.751140256763506,0.5587,3.5258072228710162,151,0
vv_046,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,-1.7784183633429596,0.9485802188071979,-1.5043162711222458,-0.3253585290641473,16.9409444188072,-23.370564201122246,2.133392559981426,11.580241470935853,,
vv_046,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,-2.6797084042369477,-1.4346430437281015,2.2633242076248585,0.1276013425553597,-15.236146043728102,21.030054207624858,-1.005846,6.1276013425553595,151,0
vv_046,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,1.0842871607970386,0.9283451033812185,0.5598922939792779,-0.14891736043516046,-12.927654896618781,-10.035107706020723,0.5587,4.047282639564839,151,0
vv_047,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,-0.7280356121918024,0.38832267735595494,-0.6158257471644042,0.004526237022230095,16.380686877355956,-22.482073677164404,2.133392559981426,11.91012623702223,,
vv_047,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,2.250029653407651,1.2045805804671712,-1.9004260221527929,0.49158427755108836,-12.596922419532829,16.866303977847206,-1.005846,6.491584277551088,151,0
vv_047,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-2.7391496279232483,-2.3703810448583855,-1.372674173403194,-0.4459022265648663,-16.226381044858385,-11.967674173403195,0.5587,3.750297773435134,151,0
vv_048,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,-1.053020515582416,0.5616644832670374,-0.8907217379596339,-0.2506124241677882,16.55402868326704,-22.756969667959634,2.133392559981426,11.654987575832212,,
vv_048,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,0.42739591045663605,0.22881634490725133,-0.36098524149700495,-0.11723260401553082,-13.572686655092749,18.405744758502994,-1.005846,5.8827673959844695,151,0
vv_048,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-2.704475280434436,-2.3403748651329526,-1.3552977654872862,-0.17694020615659978,-16.196374865132952,-11.950297765487287,0.5587,4.019259793843401,151,0
vv_049,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,0.0950117948705489,-0.050677778181848154,0.08036792790271008,-0.39832809709628403,15.941686421818153,-21.78588000209729,2.133392559981426,11.507271902903716,,
vv_049,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,2.0007513227313583,1.0711313091669776,-1.6898767924321412,-0.627253386948854,-12.730371690833023,17.076853207567858,-1.005846,5.372746613051146,151,0
vv_049,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,2.5490512141083723,2.16901326973956,1.3385211806948032,-0.5612416017881743,-11.68698673026044,-9.256478819305197,0.5587,3.634958398211826,151,0
vv_050,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,1.374299806391011,-0.7330296973120021,1.1624832930287354,0.4026531439276171,15.259334502687999,-20.703764636971265,2.133392559981426,12.308253143927617,,
vv_050,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,2.877424083519556,1.5404432271891118,-2.430350595535291,0.42283623238303103,-12.261059772810889,16.336379404464708,-1.005846,6.422836232383031,151,0
vv_050,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,1.6768652446279733,1.4303710417689128,0.8747135704697886,0.19947658639376675,-12.425628958231087,-9.720286429530212,0.5587,4.395676586393767,151,0
vv_051,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,1.115985418312516,-0.5952488849175346,0.9439821008529563,-0.3654477915868529,15.397115315082466,-20.922265829147044,2.133392559981426,11.540152208413147,,
vv_051,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,0.2164082156858238,0.11585924764386668,-0.18278170190660958,0.01991201826658029,-13.685643752356134,18.58394829809339,-1.005846,6.01991201826658,151,0
vv_051,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,2.145432864735345,1.8271790562741632,1.1239123057798697,-0.052080888169077744,-12.028820943725837,-9.471087694220131,0.5587,4.144119111830922,151,0
vv_052,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,-0.4596420155985861,0.2451657791645303,-0.3887988210246789,0.1395632712371101,16.23752997916453,-22.25504675102468,2.133392559981426,12.04516327123711,,
vv_052,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,-1.4012200949949236,-0.7501751529524796,1.1834927099523291,-0.5043242246644604,-14.55167815295248,19.950222709952328,-1.005846,5.49567577533554,151,0
vv_052,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-0.1327363558575252,-0.11486621201004077,-0.06651836967935942,-0.11635488396716098,-13.97086621201004,-10.66151836967936,0.5587,4.079845116032839,151,0
vv_053,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,-1.0697202378845052,0.5705718509381406,-0.9048475839923036,-0.132488189884872,16.56293605093814,-22.771095513992304,2.133392559981426,11.773111810115127,,
vv_053,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,-0.8016453010425155,-0.4291791050323077,0.6770823321334056,-0.24150620982243637,-14.230682105032308,19.443812332133405,-1.005846,5.758493790177564,151,0
vv_053,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-0.7232155216384264,-0.6258498427261276,-0.3624260822546077,0.26004068363832356,-14.481849842726128,-10.957426082254608,0.5587,4.456240683638324,151,0
vv_054,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,-0.8124941017148588,0.4333714994572446,-0.6872669123270931,0.4488579267153404,16.425735699457245,-22.553514842327093,2.133392559981426,12.354457926715341,,
vv_054,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,2.4980881172290674,1.337375052854835,-2.109946020195615,-0.02672540037989002,-12.464127947145165,16.656783979804384,-1.005846,5.97327459962011,151,0
vv_054,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-1.0298327699718672,-0.8911875614352969,-0.5160816451405132,0.04960870576200438,-14.747187561435297,-11.111081645140514,0.5587,4.245808705762005,151,0
vv_055,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,1.3942419550944982,-0.7436665248498002,1.179351819855583,0.15258734056010204,15.2486976751502,-20.686896110144417,2.133392559981426,12.058187340560101,,
vv_055,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,1.8263509676824645,0.9777663686422589,-1.5425727812088468,0.045811186492036304,-12.823736631357741,17.224157218791152,-1.005846,6.0458111864920365,151,0
vv_055,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,0.7975057756057247,0.6860260769740343,0.40647310843179163,-0.2965821401445536,-13.169973923025966,-10.188526891568209,0.5587,3.8996178598554465,151,0
vv_056,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,0.9395726492411631,-0.5011531087467542,0.7947592811924586,-0.29759540687428165,15.491211091253247,-21.07148864880754,2.133392559981426,11.608004593125719,,
vv_056,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,1.1687887729109896,0.6257349658516098,-0.987179288772829,0.5050066956562516,-13.17576803414839,17.77955071122717,-1.005846,6.505006695656252,151,0
vv_056,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-2.207382976190736,-1.9102055295433527,-1.1061891513112343,0.1601316367586877,-15.766205529543353,-11.701189151311235,0.5587,4.3563316367586875,151,0
vv_057,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,-1.6196170070802616,0.8638780877589127,-1.3699904740959425,0.22571562827142688,16.856242287758914,-23.236238404095943,2.133392559981426,12.131315628271427,,
vv_057,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,-2.493040687058879,-1.3347062216788466,2.1056616938964297,0.6103157517808764,-15.136209221678847,20.87239169389643,-1.005846,6.610315751780877,151,0
vv_057,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-2.175552419773187,-1.882660284548228,-1.090237856692637,0.6424323442727125,-15.738660284548228,-11.685237856692638,0.5587,4.838632344272712,151,0
vv_058,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,1.2035367043403866,-0.6419473558294353,1.0180393793651419,0.09368200446635411,15.350416844170566,-20.84820855063486,2.133392559981426,11.999282004466354,,
vv_058,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,1.6957446277772812,0.9078459397524963,-1.4322589124188099,0.41316077457632017,-12.893657060247504,17.33447108758119,-1.005846,6.41316077457632,151,0
vv_058,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,2.6761623769039815,2.2766622781880095,1.4061152109081885,-0.3452633046251379,-11.57933772181199,-9.188884789091812,0.5587,3.8509366953748625,151,0
vv_059,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,0.3603035814332367,-0.192180193124889,0.30477113115133037,-0.4049508024355988,15.800184006875112,-21.56147679884867,2.133392559981426,11.500649197564401,,
vv_059,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,0.6969942001447276,0.3731515297331125,-0.5886924926417656,-0.4601921742700956,-13.428351470266888,18.178037507358233,-1.005846,5.539807825729905,151,0
vv_059,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,0.38970366883465113,0.3383162517766234,0.19350569591286693,0.10140271964738956,-13.517683748223376,-10.401494304087134,0.5587,4.29760271964739,151,0
vv_060,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,-0.13605938807509066,0.07257192501568355,-0.11508897767764736,0.022631775513122787,16.064936125015684,-21.981336907677647,2.133392559981426,11.928231775513122,,
vv_060,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,1.5835403400395274,0.847776752433834,-1.3374881631249025,0.41894260311689324,-12.953726247566166,17.429241836875097,-1.005846,6.418942603116893,151,0
vv_060,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-0.047080706547425244,-0.040742284846691845,-0.023593625293198528,0.13943081813165725,-13.896742284846692,-10.6185936252932,0.5587,4.335630818131658,151,0
vv_061,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,1.7249449427604073,-0.9200582955243313,1.4590845683462064,-0.3802664114988772,15.07230590447567,-20.407163361653794,2.133392559981426,11.525333588501123,,
vv_061,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,-2.297378604599337,-1.2299540609295256,1.940402396636781,-0.5772073833249242,-15.031457060929526,20.70713239663678,-1.005846,5.422792616675076,151,0
vv_061,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,0.9471797102431667,0.8124133108311522,0.4866789528472104,-0.11394837889346876,-13.043586689168848,-10.10832104715279,0.5587,4.082251621106531,151,0
vv_062,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,1.097285664567373,-0.5852747322782541,0.9281644819154167,0.1712314133085926,15.407089467721747,-20.938083448084583,2.133392559981426,12.076831413308593,,
vv_062,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,-0.998173450030571,-0.5343949342608454,0.8430731229153743,0.5577131663061501,-14.335897934260846,19.609803122915373,-1.005846,6.55771316630615,151,0
vv_062,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,1.5751928824239139,1.3442741823725122,0.8206332239697289,-0.321251082725754,-12.511725817627488,-9.774366776030272,0.5587,3.874948917274246,151,0
vv_063,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,-0.543231928911784,0.2897513164571528,-0.45950528092783216,-0.1855600197957371,16.282115516457154,-22.325753210927832,2.133392559981426,11.720039980204263,,
vv_063,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,-2.054330108250002,-1.0998325021715534,1.7351197828477218,-0.49310327844093166,-14.901335502171554,20.50184978284772,-1.005846,5.506896721559069,151,0
vv_063,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,2.6167647802544645,2.2263591219519476,1.37452929970914,-0.08693434792174548,-11.629640878048052,-9.22047070029086,0.5587,4.109265652078255,151,0
vv_064,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,-0.46672070889036066,0.24894144217498138,-0.39478649733110416,0.22968570867737792,16.241305642174982,-22.261034427331104,2.133392559981426,12.135285708677378,,
vv_064,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,0.3179583915173998,0.17022648831592058,-0.26855256731640154,0.6105959815738471,-13.63127651168408,18.498177432683597,-1.005846,6.610595981573847,151,0
vv_064,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,1.6818089634563531,1.434557117944383,0.8773436698919959,-0.028882610225643535,-12.421442882055617,-9.717656330108005,0.5587,4.1673173897743565,151,0
vv_065,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,-0.49456210607669515,0.2637916029578875,-0.4183367865439571,0.48663154492432203,16.25615580295789,-22.284584716543957,2.133392559981426,12.392231544924321,,
vv_065,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,1.3065614160218608,0.6994933941975301,-1.103545071708151,0.6316725240053775,-13.10200960580247,17.663184928291848,-1.005846,6.631672524005378,151,0
vv_065,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-2.289128536697752,-1.9809457786892395,-1.1471544270137617,0.4907471508670955,-15.83694577868924,-11.742154427013762,0.5587,4.686947150867096,151,0
vv_066,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,0.5482955359648303,-0.2924521107021665,0.46378847954950686,-0.3780783216648874,15.699912089297834,-21.402459450450493,2.133392559981426,11.527521678335113,,
vv_066,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,0.5295479998153239,0.28350571206864217,-0.44726456972697193,0.2605349111476283,-13.517997287931358,18.319465430273027,-1.005846,6.260534911147628,151,0
vv_066,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-2.926183884668383,-2.5322350934318383,-1.4664029318319045,-0.06395485342155482,-16.388235093431838,-12.061402931831905,0.5587,4.1322451465784455,151,0
vv_067,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,1.3015980447852846,-0.6942517252422196,1.1009868293220428,-0.20464097465591014,15.298112474757781,-20.765261100677957,2.133392559981426,11.70095902534409,,
vv_067,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,-0.24871150920869312,-0.13315338191916837,0.2100656842427,-0.08076022210494949,-13.934656381919169,18.9767956842427,-1.005846,5.919239777895051,151,0
vv_067,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-1.1884356513450505,-1.028437918200929,-0.5955625456612204,0.5858186537217758,-14.884437918200929,-11.190562545661221,0.5587,4.782018653721776,151,0
vv_068,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,1.1251761417260635,-0.6001510713240918,0.9517562866772096,-0.3894115890038895,15.392213128675909,-20.91449164332279,2.133392559981426,11.51618841099611,,
vv_068,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,2.9822079470254383,1.5965357549818062,-2.5188564505815414,0.5308800340308433,-12.204967245018194,16.247873549418458,-1.005846,6.530880034030844,151,0
vv_068,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-1.2965493728157662,-1.12199641294354,-0.6497417375317553,0.4716552115253134,-14.97799641294354,-11.244741737531756,0.5587,4.667855211525314,151,0
vv_069,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,-1.5743218725144685,0.8397183795918437,-1.3316765377722604,0.49910473047423864,16.832082579591845,-23.19792446777226,2.133392559981426,12.404704730474238,,
vv_069,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,0.9941084166392216,0.5322171137334895,-0.8396406897460444,0.21017502178231573,-13.26928588626651,17.927089310253955,-1.005846,6.210175021782316,151,0
vv_069,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-2.4573556380952035,-2.1265246577394947,-1.231458327392449,0.5558467584552753,-15.982524657739495,-11.82645832739245,0.5587,4.7520467584552755,151,0
vv_070,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,-1.8840019871821223,1.0048968533338147,-1.5936266193390445,-0.25917194195885296,16.997261053333816,-23.459874549339045,2.133392559981426,11.646428058041147,,
vv_070,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,-2.14186874900019,-1.1466983110823676,1.8090563068363785,0.38747511696910597,-14.948201311082368,20.575786306836378,-1.005846,6.387475116969106,151,0
vv_070,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-1.8107746367226127,-1.5669921174229025,-0.9074362175560307,0.5748935179832393,-15.422992117422902,-11.502436217556031,0.5587,4.771093517983239,151,0
vv_071,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,0.6250761573099606,-0.33340567336529325,0.5287351458024077,-0.4638372895053038,15.658958526634708,-21.337512784197592,2.133392559981426,11.441762710494697,,
vv_071,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,-2.9674209952277972,-1.5886765447632811,2.506330823941191,-0.6276789161798415,-15.390179544763281,21.27306082394119,-1.005846,5.372321083820158,151,0
vv_071,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,0.6355510658863661,0.5488525884231095,0.3203762859229169,0.4220745352031814,-13.30714741157689,-10.274623714077084,0.5587,4.618274535203182,151,0
vv_072,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,-1.045788717490446,0.55780715657842,-0.8846045544197771,0.34940884292307295,16.55017135657842,-22.750852484419777,2.133392559981426,12.255008842923072,,
vv_072,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,-2.6566083590804377,-1.4222759074228257,2.243813543211786,0.4213493950983467,-15.223778907422826,21.010543543211785,-1.005846,6.421349395098346,151,0
vv_072,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,2.566772581033682,2.1840213087351543,1.3479448694595266,0.38095175874613285,-11.671978691264846,-9.247055130540474,0.5587,4.577151758746133,151,0
vv_073,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,0.7924831359145488,-0.42269789621539644,0.6703402134273659,0.3379802186553831,15.569666303784604,-21.195907716572634,2.133392559981426,12.243580218655383,,
vv_073,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,-2.7590922027176017,-1.4771429717407596,2.330373022529642,-0.4175050449933224,-15.27864597174076,21.09710302252964,-1.005846,5.582494955006678,151,0
vv_073,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-2.2504579241661418,-1.9474813465152696,-1.1277753647855793,0.006343386270181162,-15.80348134651527,-11.72277536478558,0.5587,4.2025433862701815,151,0
vv_074,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,0.980752513315378,-0.5231177953971287,0.8295922216096194,0.1300118445763987,15.469246404602872,-21.03665570839038,2.133392559981426,12.035611844576398,,
vv_074,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,2.1067865985716097,1.1278967061063074,-1.7794377740767509,-0.48270181058247275,-12.673606293893693,16.987292225923248,-1.005846,5.517298189417527,151,0
vv_074,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,1.4077265516109696,1.202410294535495,0.7316431273455635,-0.42974191278353424,-12.653589705464505,-9.863356872654437,0.5587,3.766458087216466,151,0
vv_075,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,-0.916964994728799,0.4890946209661031,-0.775636031460639,0.2099046972813039,16.481458820966104,-22.64188396146064,2.133392559981426,12.115504697281304,,
vv_075,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,2.881228709392091,1.5424799136733842,-2.4335641739449905,0.15616104836789746,-12.259023086326616,16.33316582605501,-1.005846,6.156161048367897,151,0
vv_075,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-2.6729981100522267,-2.3131354302152136,-1.3395235637441605,0.1628325578985459,-16.169135430215213,-11.934523563744161,0.5587,4.359032557898546,151,0
vv_076,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,-1.8305977936793316,0.9764119014224555,-1.5484534481166108,0.3841457113668172,16.968776101422456,-23.41470137811661,2.133392559981426,12.289745711366816,,
vv_076,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,1.2574697106037238,0.6732115261198821,-1.0620811240997021,-0.45762101500849545,-13.128291473880118,17.704648875900297,-1.005846,5.542378984991505,151,0
vv_076,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-2.449673965054812,-2.1198771595589925,-1.2276087990265712,-0.4430534795675534,-15.975877159558992,-11.822608799026572,0.5587,3.7531465204324466,151,0
vv_077,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,1.92010871821677,-1.0241555965218065,1.6241683409648324,-0.04143935754151018,14.968208603478194,-20.242079589035168,2.133392559981426,11.86416064245849,,
vv_077,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,1.7044856900484477,0.912525503041735,-1.439641856076392,0.19097167895088762,-12.888977496958265,17.327088143923607,-1.005846,6.190971678950888,151,0
vv_077,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,0.4344788997518241,0.3768948128732159,0.2162235443596945,-0.4968176434689304,-13.479105187126784,-10.378776455640306,0.5587,3.6993823565310695,151,0
vv_078,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,1.7840978142323802,-0.9516095095066426,1.5091203871619392,-0.19865736748528207,15.040754690493358,-20.35712754283806,2.133392559981426,11.706942632514718,,
vv_078,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,0.46810329484525326,0.25060994721140517,-0.3953673595581222,0.2796863224246925,-13.550893052788595,18.371362640441877,-1.005846,6.279686322424692,151,0
vv_078,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,0.8953989314718536,0.7686908756427062,0.45892761301780816,0.6168321735737259,-13.087309124357294,-10.136072386982192,0.5587,4.813032173573726,151,0
vv_079,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,-1.406244040319768,0.7500683230437382,-1.1895040192034756,0.008352738446942065,16.74243252304374,-23.055751949203476,2.133392559981426,11.913952738446941,,
vv_079,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,-0.5757936555554042,-0.30826427280641333,0.4863244512555269,-0.03616377872433463,-14.109767272806414,19.253054451255526,-1.005846,5.963836221275665,151,0
vv_079,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-2.2846948428135323,-1.9771089879441401,-1.1449325633281848,-0.5122675461781285,-15.83310898794414,-11.739932563328185,0.5587,3.6839324538218716,151,0
vv_080,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,-0.8876978168749705,0.47348397133231046,-0.7508797127210016,-0.1952953962391687,16.46584817133231,-22.617127642721,2.133392559981426,11.71030460376083,,
vv_080,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,-0.43258071791190034,-0.23159195859593318,0.3653645333401627,0.15538256585127963,-14.033094958595933,19.13209453334016,-1.005846,6.15538256585128,151,0
vv_080,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,0.807774704509578,0.6947017176940911,0.41196866110956876,-0.12346474478020164,-13.161298282305909,-10.183031338890432,0.5587,4.072735255219799,151,0
vv_081,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,-0.36486756228521156,0.1946145851854375,-0.3086316594924341,-0.282371473303038,16.18697878518544,-22.174879589492434,2.133392559981426,11.623228526696963,,
vv_081,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,0.5298374904540495,0.28366069713612596,-0.4475090783337059,-0.256142724155867,-13.517842302863874,18.319220921666293,-1.005846,5.743857275844133,151,0
vv_081,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-2.783640994335818,-2.4088825894724923,-1.3949701987796015,-0.11423993818039546,-16.264882589472492,-11.989970198779602,0.5587,4.081960061819605,151,0
vv_082,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,-0.10346929963931872,0.055188887448956336,-0.08752189823122691,-0.274407131795789,16.047553087448957,-21.953769828231227,2.133392559981426,11.631192868204211,,
vv_082,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,0.4347475987326943,0.23275223532307443,-0.3671945963059109,0.09208066060468934,-13.568750764676926,18.399535403694088,-1.005846,6.092080660604689,151,0
vv_082,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,1.2120130866622283,1.03652904518143,0.6277897583019616,0.20712787508169406,-12.81947095481857,-9.967210241698039,0.5587,4.403327875081694,151,0
vv_083,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,0.6097322260841262,-0.3252214643635867,0.515756126344229,-0.1837858481759569,15.667142735636414,-21.35049180365577,2.133392559981426,11.721814151824043,,
vv_083,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,1.724593331915723,0.9232902036736803,-1.4566253328043821,0.06880213703955118,-12.87821279632632,17.310104667195617,-1.005846,6.068802137039551,151,0
vv_083,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-0.41149082892065936,-0.3560922890313627,-0.20621101808151643,0.17641747331747992,-14.212092289031363,-10.801211018081517,0.5587,4.37261747331748,151,0
vv_084,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,-0.5573706621989829,0.29729269310489315,-0.47146485521889403,0.012739244606758238,16.289656893104894,-22.337712785218894,2.133392559981426,11.918339244606758,,
vv_084,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,1.4202341308933217,0.7603493674041495,-1.1995556785787933,0.5409640414131907,-13.04115363259585,17.567174321421206,-1.005846,6.540964041413191,151,0
vv_084,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,2.52634318377115,2.149782050937704,1.3264457786126833,0.005086095256338852,-11.706217949062296,-9.268554221387317,0.5587,4.201286095256339,151,0
vv_085,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,0.08110045896227636,-0.043257693161535826,0.06860070213295799,0.29987041076383647,15.949106506838465,-21.797647227867042,2.133392559981426,12.205470410763835,,
vv_085,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,-1.1132958495347924,-0.5960283378673275,0.9403073269152529,0.47233530728309603,-14.397531337867328,19.707037326915252,-1.005846,6.472335307283096,151,0
vv_085,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-0.03515012089545966,-0.030417900302236234,-0.01761483295886279,-0.5378005859306242,-13.886417900302236,-10.612614832958863,0.5587,3.658399414069376,151,0
