Mon Mar 16 10:29:04 2026    output.dat

         1581728327 function calls (1549486512 primitive calls) in 2500.095 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.010    0.010 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/cpython/listobj.py:312(allocate)
      528    0.010    0.000    0.010    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numpy/lib/twodim_base.py:214(diag)
       38    0.001    0.000    0.010    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/types.py:33(_get_ll_pointer_type)
      207    0.003    0.000    0.010    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/extending.py:110(decorate)
    39920    0.010    0.000    0.010    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/scipy/_lib/_util.py:144(prod)
  298/266    0.001    0.000    0.010    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/ir_utils.py:1443(guard)
      133    0.000    0.000    0.010    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/typeinfer.py:1289(constrain_statement)
      512    0.002    0.000    0.010    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/instructions.py:414(__init__)
       65    0.000    0.000    0.010    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/base.py:513(get_constant_generic)
        6    0.000    0.000    0.010    0.002 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/config.py:393(reload_config)
        6    0.001    0.000    0.010    0.002 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/config.py:80(update)
      238    0.001    0.000    0.010    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/pkg_resources/__init__.py:1409(has_metadata)
        1    0.000    0.000    0.010    0.010 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/commonroad/scenario/lanelet.py:961(create_from_lanelet_list)
      112    0.000    0.000    0.010    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/typeinfer.py:1354(typeof_assign)
      528    0.002    0.000    0.010    0.000 <__array_function__ internals>:2(ones_like)
       66    0.004    0.000    0.010    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/analysis.py:118(compute_dead_maps)
      481    0.001    0.000    0.010    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/instructions.py:393(__init__)
      122    0.007    0.000    0.010    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/prediction/utils/preprocessing.py:245(generate_nbr_array)
        1    0.000    0.000    0.010    0.010 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/torch/random.py:32(manual_seed)
       20    0.000    0.000    0.009    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/rewrites/macros.py:44(match)
        1    0.000    0.000    0.009    0.009 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/cpython/listobj.py:225(allocate_ex)
       68    0.000    0.000    0.009    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/lowering.py:1353(incref)
        3    0.000    0.000    0.009    0.003 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/imputils.py:188(imp)
       20    0.000    0.000    0.009    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/commonroad/geometry/shape.py:316(vertices)
        2    0.000    0.000    0.009    0.005 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/traceback.py:193(format_stack)
       91    0.000    0.000    0.009    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/types/misc.py:56(literal)
      138    0.001    0.000    0.009    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/interpreter.py:361(_dispatch)
      512    0.004    0.000    0.009    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/instructions.py:418(descr)
      170    0.002    0.000    0.009    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/controlflow.py:375(_find_immediate_dominators)
1250/1029    0.001    0.000    0.009    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/contextlib.py:117(__exit__)
      254    0.004    0.000    0.009    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/commonroad/common/file_reader.py:1309(create_from_xml_node)
       52    0.000    0.000    0.009    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/linecache.py:15(getline)
       27    0.000    0.000    0.009    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/pkg_resources/__init__.py:1431(get_metadata_lines)
        4    0.000    0.000    0.009    0.002 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/callconv.py:115(raise_error)
      692    0.003    0.000    0.009    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/_collections_abc.py:742(__iter__)
       27    0.000    0.000    0.009    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/pkg_resources/__init__.py:1416(get_metadata)
      197    0.001    0.000    0.009    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/datamodel/models.py:694(getter)
      161    0.006    0.000    0.009    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/base.py:377(insert_func_defn)
      857    0.004    0.000    0.009    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/binding/ffi.py:300(__del__)
       35    0.000    0.000    0.009    0.000 <frozen importlib._bootstrap_external>:1029(get_data)
       10    0.000    0.000    0.009    0.001 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/ir.py:579(infer_constant)
      340    0.007    0.000    0.009    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/controlflow.py:443(_find_dominators_internal)
        2    0.000    0.000    0.009    0.004 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/traceback.py:200(extract_stack)
        2    0.001    0.001    0.009    0.004 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/traceback.py:321(extract)
      113    0.000    0.000    0.008    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/llvmpy/core.py:161(get_or_insert_function)
      250    0.001    0.000    0.008    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/datamodel/models.py:614(get)
       77    0.000    0.000    0.008    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/runtime/context.py:214(incref)
        6    0.000    0.000    0.008    0.001 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/ssa.py:132(_find_defs_violators)
       13    0.000    0.000    0.008    0.001 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/torch/nn/init.py:407(kaiming_uniform_)
      366    0.005    0.000    0.008    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/torch/nn/modules/rnn.py:279(check_forward_args)
     2112    0.007    0.000    0.008    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numpy/core/shape_base.py:24(atleast_1d)
        3    0.000    0.000    0.008    0.003 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/base.py:887(call_internal)
      244    0.001    0.000    0.008    0.000 <__array_function__ internals>:2(amax)
      354    0.002    0.000    0.008    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/instructions.py:623(__init__)
       20    0.001    0.000    0.008    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/shapely/geometry/polygon.py:392(orient)
       27    0.000    0.000    0.008    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/pkg_resources/__init__.py:1625(_get)
        1    0.000    0.000    0.008    0.008 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/np/arrayobj.py:3500(numpy_empty_nd)
      224    0.001    0.000    0.008    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/lowering.py:1288(loadvar)
      504    0.008    0.000    0.008    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/commonroad_dc/collision/collision_detection/scenario.py:39(create_collision_object_rectangle)
      265    0.001    0.000    0.008    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/pkg_resources/__init__.py:1406(_get_metadata_path)
       13    0.000    0.000    0.008    0.001 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/tokenize.py:388(open)
      201    0.001    0.000    0.008    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/runtime/nrtopt.py:74(_process_basic_block)
      140    0.000    0.000    0.008    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/typing/templates.py:893(__init__)
    65680    0.008    0.000    0.008    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2029(_clip_dispatcher)
       44    0.000    0.000    0.008    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/callconv.py:154(_get_arg_packer)
        3    0.000    0.000    0.008    0.003 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/torch/nn/modules/linear.py:106(reset_parameters)
        2    0.000    0.000    0.008    0.004 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/callwrapper.py:20(add_arg)
      116    0.001    0.000    0.008    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/typing/context.py:261(resolve_getattr)
       44    0.000    0.000    0.008    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/base.py:328(get_arg_packer)
      171    0.000    0.000    0.007    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/typing/templates.py:850(__init__)
     8553    0.002    0.000    0.007    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/abc.py:96(__instancecheck__)
      604    0.003    0.000    0.007    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/binding/module.py:213(__next__)
      528    0.004    0.000    0.007    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numpy/core/numeric.py:2317(array_equal)
      461    0.003    0.000    0.007    0.000 {built-in method builtins.__build_class__}
       44    0.001    0.000    0.007    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/datamodel/packer.py:73(__init__)
       55    0.000    0.000    0.007    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/lowering.py:1366(_lit_or_omitted)
       13    0.000    0.000    0.007    0.001 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/tokenize.py:295(detect_encoding)
        6    0.000    0.000    0.007    0.001 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/ir.py:1535(dump_to_string)
        6    0.000    0.000    0.007    0.001 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/ir.py:1509(dump)
      366    0.007    0.000    0.007    0.000 {method 'unsqueeze' of 'torch._C.TensorBase' objects}
      122    0.002    0.000    0.007    0.000 /home/yanjun/NewDisk/beliefplanning/planner/Frenet/utils/prediction_helpers.py:338(_safe_softmax)
        6    0.000    0.000    0.007    0.001 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/lowering.py:298(setup_function)
        1    0.000    0.000    0.007    0.007 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/torch/cuda/random.py:111(manual_seed_all)
      265    0.001    0.000    0.007    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/pkg_resources/__init__.py:1487(_fn)
        1    0.000    0.000    0.007    0.007 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/torch/cuda/__init__.py:242(_lazy_call)
       20    0.001    0.000    0.007    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/ir.py:1235(dump)
      366    0.007    0.000    0.007    0.000 {built-in method torch.zeros}
      117    0.001    0.000    0.007    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/builder.py:854(call)
        6    0.000    0.000    0.007    0.001 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/compiler.py:415(define_pipelines)
      171    0.001    0.000    0.007    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/typing/templates.py:857(_lazy_class_init)
      124    0.001    0.000    0.007    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/scipy/sparse/linalg/interface.py:157(__init__)
       20    0.000    0.000    0.007    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/inline_closurecall.py:1299(match)
      203    0.001    0.000    0.007    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/types/functions.py:253(augment)
        6    0.000    0.000    0.007    0.001 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/compiler.py:442(define_nopython_pipeline)
     8513    0.007    0.000    0.007    0.000 {built-in method numpy.zeros}
      664    0.002    0.000    0.007    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/commonroad/common/validity.py:101(is_list_of_natural_numbers)
      148    0.000    0.000    0.007    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/traceback.py:285(line)
       20    0.001    0.000    0.007    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/inline_closurecall.py:1312(_inline_const_arraycall)
       20    0.000    0.000    0.007    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/tokenize.py:319(read_or_stop)
        6    0.000    0.000    0.007    0.001 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/codegen.py:853(_add_module)
       20    0.007    0.000    0.007    0.000 {method 'readline' of '_io.BufferedReader' objects}
        6    0.000    0.000    0.007    0.001 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/codegen.py:611(add_module)
       14    0.000    0.000    0.007    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/pprint.py:55(pformat)
    10266    0.007    0.000    0.007    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/torch/nn/modules/module.py:1716(__getattr__)
       28    0.007    0.000    0.007    0.000 {method 'copy_' of 'torch._C.StorageBase' objects}
       14    0.000    0.000    0.007    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/pprint.py:151(pformat)
       34    0.006    0.000    0.006    0.000 {method 'uniform_' of 'torch._C.TensorBase' objects}
        2    0.000    0.000    0.006    0.003 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/np/arrayobj.py:2112(array_ctypes)
   186/14    0.001    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/pprint.py:163(_format)
      136    0.002    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/typing/templates.py:940(do_class_init)
    11222    0.006    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/shapely/geometry/base.py:224(empty)
       10    0.000    0.000    0.006    0.001 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/callconv.py:383(return_user_exc)
        5    0.000    0.000    0.006    0.001 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/commonroad/scenario/trajectory.py:273(state_list)
      184    0.000    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/typing/templates.py:1112(decorator)
        2    0.000    0.000    0.006    0.003 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/ssa.py:68(_fix_ssa_vars)
        6    0.000    0.000    0.006    0.001 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/codegen.py:604(_load_defined_symbols)
      437    0.002    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/ssa.py:177(_run_ssa_block_pass)
     1151    0.003    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/typeconv/typeconv.py:43(check_compatible)
      528    0.002    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numpy/core/numeric.py:201(ones_like)
        3    0.000    0.000    0.006    0.002 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/commonroad/scenario/trajectory.py:245(__init__)
      328    0.003    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/builder.py:268(goto_entry_block)
      293    0.001    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/values.py:637(<genexpr>)
      293    0.002    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/values.py:729(__init__)
       14    0.000    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/cpython/listobj.py:161(_payload)
     1675    0.006    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/utils.py:360(stream_list)
5235/4022    0.003    0.000    0.006    0.000 {built-in method builtins.hash}
       19    0.000    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/typeinfer.py:1461(typeof_global)
      124    0.001    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/scipy/sparse/sputils.py:208(isshape)
      114    0.000    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/instructions.py:138(descr)
       14    0.000    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/cpython/listobj.py:21(get_list_payload)
       89    0.000    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/cgutils.py:858(gep_inbounds)
       97    0.001    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/cgutils.py:865(gep)
        8    0.000    0.000    0.006    0.001 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/pprint.py:419(_pprint_default_dict)
      122    0.006    0.000    0.006    0.000 {built-in method torch.tanh}
       16    0.000    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/lowering.py:710(fold_call_args)
        4    0.001    0.000    0.006    0.002 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/ssa.py:154(_run_block_rewrite)
        6    0.000    0.000    0.006    0.001 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/codegen.py:757(_scan_and_fix_unresolved_refs)
       38    0.001    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/pkg_resources/__init__.py:2524(parse_group)
        8    0.000    0.000    0.006    0.001 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/pprint.py:189(_pprint_dict)
      117    0.003    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/instructions.py:64(__init__)
        6    0.000    0.000    0.006    0.001 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/typeinfer.py:384(__call__)
     3246    0.004    0.000    0.006    0.000 {built-in method _functools.reduce}
      184    0.001    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/typing/templates.py:1090(decorate)
      170    0.001    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/controlflow.py:489(_find_post_dominators)
       12    0.001    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/codegen.py:608(<setcomp>)
     8553    0.003    0.000    0.006    0.000 {built-in method _abc._abc_instancecheck}
      114    0.003    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/instructions.py:112(_descr)
      140    0.001    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/byteflow.py:260(dispatch)
      244    0.001    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2589(amax)
       80    0.000    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/cgutils.py:142(_get_ptr_by_index)
        8    0.000    0.000    0.006    0.001 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/torch/backends/cudnn/__init__.py:101(is_acceptable)
      166    0.001    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/builder.py:717(alloca)
        8    0.000    0.000    0.006    0.001 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/torch/backends/cudnn/__init__.py:26(_init)
       12    0.000    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/callconv.py:484(decorate_function)
        1    0.006    0.006    0.006    0.006 {built-in method torch._C._cudnn.getVersionInt}
      915    0.004    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/binding/ffi.py:257(close)
      201    0.003    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/runtime/nrtopt.py:93(_prune_redundant_refct_ops)
      122    0.006    0.000    0.006    0.000 {method 'repeat' of 'torch._C.TensorBase' objects}
      750    0.002    0.000    0.006    0.000 <__array_function__ internals>:2(rollaxis)
        3    0.000    0.000    0.006    0.002 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/base.py:899(call_internal_no_propagate)
     1220    0.005    0.000    0.006    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/os.py:670(__getitem__)
     10/8    0.000    0.000    0.005    0.001 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/consts.py:73(_infer_expr)
      213    0.001    0.000    0.005    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/values.py:748(__str__)
       62    0.000    0.000    0.005    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/inspect.py:3103(signature)
       12    0.000    0.000    0.005    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/untyped_passes.py:162(run_pass)
      520    0.002    0.000    0.005    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/colorama/ansitowin32.py:49(isatty)
1900/1607    0.003    0.000    0.005    0.000 {built-in method builtins.sorted}
     1925    0.005    0.000    0.005    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/values.py:239(_get_reference)
       80    0.000    0.000    0.005    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/binding/passmanagers.py:122(run)
      603    0.004    0.000    0.005    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/types/functions.py:232(__init__)
      481    0.003    0.000    0.005    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/instructions.py:398(descr)
        2    0.000    0.000    0.005    0.003 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/lowering.py:888(_lower_call_ExternalFunction)
       62    0.000    0.000    0.005    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/inspect.py:2851(from_callable)
      122    0.005    0.000    0.005    0.000 {method 'cpu' of 'torch._C.TensorBase' objects}
       80    0.001    0.000    0.005    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/values.py:600(<listcomp>)
      317    0.001    0.000    0.005    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/commonroad/geometry/shape.py:122(orientation)
       16    0.000    0.000    0.005    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/callconv.py:472(get_function_type)
       84    0.000    0.000    0.005    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/extending.py:121(register_jitable)
       20    0.000    0.000    0.005    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/rewrites/ir_print.py:11(match)
       62    0.001    0.000    0.005    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/inspect.py:2218(_signature_from_callable)
       42    0.000    0.000    0.005    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/cgutils.py:149(__getattr__)
       20    0.000    0.000    0.005    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/lowering.py:696(_cast_var)
2857/1657    0.000    0.000    0.005    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/abc.py:100(__subclasscheck__)
      528    0.002    0.000    0.005    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/scipy/optimize/_numdiff.py:116(_prepare_bounds)
      332    0.001    0.000    0.005    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/commonroad/scenario/lanelet.py:365(predecessor)
        6    0.000    0.000    0.005    0.001 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/removerefctpass.py:99(remove_unnecessary_nrt_usage)
